"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.016951062E1,1.092727661E-1,3.112028503E-1,9.787097626E0
2.017952363E1,1.137634277E-1,3.121009827E-1,9.774224396E0
2.018953662E1,9.894424438E-2,2.996768188E-1,9.774523773E0
2.019955062E1,1.176553345E-1,3.089575195E-1,9.775421906E0
2.020956362E1,1.014889526E-1,2.987786865E-1,9.774523773E0
2.021957662E1,1.062789917E-1,2.954855347E-1,9.774823151E0
2.022959062E1,1.058299255E-1,3.002755737E-1,9.775272217E0
2.023960362E1,1.227447510E-1,2.884501648E-1,9.770482178E0
2.024961662E1,1.025367737E-1,2.990780640E-1,9.777517548E0
2.025963062E1,1.118174744E-1,2.962339783E-1,9.788594513E0
2.026964362E1,1.103205872E-1,2.874023438E-1,9.766440582E0
2.027965663E1,1.047821045E-1,2.998265076E-1,9.779164124E0
2.028967063E1,1.142124939E-1,2.978805542E-1,9.779313812E0
2.029968362E1,9.864486694E-2,2.878514099E-1,9.786349182E0
2.030969662E1,1.167572021E-1,2.930905151E-1,9.787397003E0
2.031971062E1,1.212478638E-1,2.978805542E-1,9.774972839E0
2.032972362E1,1.239422607E-1,3.044668579E-1,9.757459259E0
2.033973762E1,1.056802368E-1,2.977308655E-1,9.787097626E0
2.034975062E1,1.061293030E-1,2.884501648E-1,9.795480194E0
2.035976362E1,1.043330383E-1,2.999761963E-1,9.774074707E0
2.036977762E1,1.121168518E-1,3.037184143E-1,9.782906342E0
2.037979062E1,1.095721436E-1,3.016227722E-1,9.773475952E0
2.038980363E1,1.131646729E-1,2.986289978E-1,9.777966614E0
2.039981763E1,1.270857239E-1,2.999761963E-1,9.769284668E0
2.040983062E1,1.199006653E-1,3.020718384E-1,9.778864746E0
2.041984362E1,1.173559570E-1,2.972817993E-1,9.770631866E0
2.042985762E1,1.196012878E-1,2.941383362E-1,9.785451050E0
2.043987062E1,1.043330383E-1,3.028202820E-1,9.780960388E0
2.044988362E1,1.059796143E-1,3.013233948E-1,9.775721283E0
2.045989762E1,1.151106262E-1,3.037184143E-1,9.764794006E0
2.046991062E1,1.133143616E-1,3.011737061E-1,9.777218170E0
2.047992462E1,1.106199646E-1,3.134481812E-1,9.775122528E0
2.048993762E1,1.134640503E-1,2.926414490E-1,9.779014435E0
2.049995063E1,1.128652954E-1,2.917433167E-1,9.763147430E0
2.050996463E1,1.101708984E-1,3.144960022E-1,9.769883423E0
2.051997762E1,1.092727661E-1,2.977308655E-1,9.781559143E0
2.052999062E1,1.040336609E-1,2.874023438E-1,9.763147430E0
2.054000462E1,1.076261902E-1,2.914439392E-1,9.773176575E0
2.055001762E1,9.714797974E-2,2.865042114E-1,9.772727509E0
2.056003062E1,1.098715210E-1,3.025209045E-1,9.772428131E0
2.057004462E1,1.164578247E-1,2.951861572E-1,9.778415680E0
2.058005762E1,1.166075134E-1,2.971321106E-1,9.770482178E0
2.059007062E1,1.146615601E-1,2.990780640E-1,9.773775330E0
2.060008462E1,1.163081360E-1,2.978805542E-1,9.780211945E0
2.061009763E1,1.029858398E-1,3.037184143E-1,9.775272217E0
2.062011062E1,1.082249451E-1,3.126997375E-1,9.777517548E0
2.063012462E1,1.116677856E-1,2.986289978E-1,9.774673462E0
2.064013762E1,1.101708984E-1,2.987786865E-1,9.781559143E0
2.065015062E1,1.140628052E-1,2.954855347E-1,9.783654785E0
2.066016462E1,1.193019104E-1,3.068618774E-1,9.762099609E0
2.067017762E1,1.052311707E-1,3.041674805E-1,9.767338715E0
2.068019162E1,1.094224548E-1,3.056643677E-1,9.782756653E0
2.069020462E1,1.166075134E-1,2.945874023E-1,9.780810699E0
2.070021762E1,1.062789917E-1,2.960842896E-1,9.772278442E0
2.071023162E1,1.112187195E-1,2.930905151E-1,9.767039337E0
2.072024463E1,1.059796143E-1,3.010240173E-1,9.779164124E0
2.073025762E1,1.127156067E-1,3.023712158E-1,9.771979065E0
2.074027162E1,1.216969299E-1,2.980302429E-1,9.760902100E0
2.075028462E1,1.052311707E-1,2.890489197E-1,9.766440582E0
2.076029762E1,1.194515991E-1,3.070115662E-1,9.788295135E0
2.077031162E1,1.227447510E-1,2.963836670E-1,9.771829376E0
2.078032462E1,1.112187195E-1,2.948867798E-1,9.767189026E0
2.079033762E1,1.025367737E-1,3.007246399E-1,9.776170349E0
2.080035162E1,1.100212097E-1,3.014730835E-1,9.780361633E0
2.081036462E1,1.110690308E-1,3.028202820E-1,9.766739960E0
2.082037763E1,1.163081360E-1,2.986289978E-1,9.771679688E0
2.083039163E1,1.112187195E-1,3.037184143E-1,9.780960388E0
2.084040462E1,1.074765015E-1,2.990780640E-1,9.765841827E0
2.085041862E1,1.131646729E-1,2.992277527E-1,9.783954163E0
2.086043162E1,1.077758789E-1,2.942880249E-1,9.779463501E0
2.087044462E1,1.026864624E-1,3.040177917E-1,9.763147430E0
2.088045862E1,1.179547119E-1,2.960842896E-1,9.761051788E0
2.089047129E1,1.157093811E-1,2.977308655E-1,9.772877197E0
2.090048429E1,1.115180969E-1,3.115022278E-1,9.775421906E0
2.091049829E1,1.059796143E-1,2.965333557E-1,9.761800232E0
2.092051129E1,1.172062683E-1,2.868035889E-1,9.755812683E0
2.093052429E1,1.085243225E-1,3.029699707E-1,9.782157898E0
2.094053829E1,1.169068909E-1,3.118016052E-1,9.771679688E0
2.095055129E1,1.216969299E-1,3.007246399E-1,9.769134979E0
2.096056429E1,1.210981750E-1,2.883004761E-1,9.781110077E0
2.097057829E1,1.161584473E-1,2.779719543E-1,9.772727509E0
2.098059129E1,1.071771240E-1,2.893482971E-1,9.773475952E0
2.099060429E1,1.023870850E-1,2.993774414E-1,9.755213928E0
2.100061829E1,1.070274353E-1,2.972817993E-1,9.781858521E0
2.101063129E1,1.080752563E-1,2.897973633E-1,9.780810699E0
2.102064529E1,1.131646729E-1,3.032693481E-1,9.773625641E0
2.103065829E1,1.091230774E-1,3.053649902E-1,9.762698364E0
2.104067129E1,1.082249451E-1,3.073109436E-1,9.770482178E0
2.105068529E1,1.184037781E-1,3.091072083E-1,9.778715057E0
2.106069829E1,1.085243225E-1,3.002755737E-1,9.771080933E0
2.107071129E1,1.193019104E-1,2.935395813E-1,9.765991516E0
2.108072529E1,1.182540894E-1,3.131488037E-1,9.773925018E0
2.109073829E1,1.103205872E-1,3.058140564E-1,9.772577820E0
2.110075129E1,1.094224548E-1,2.853067017E-1,9.764494629E0
2.111076529E1,1.206491089E-1,2.983296204E-1,9.773176575E0
2.112077829E1,1.188528442E-1,2.980302429E-1,9.774374084E0
2.113079129E1,1.119671631E-1,3.052153015E-1,9.782906342E0
2.114080529E1,1.118174744E-1,2.989283752E-1,9.777517548E0
2.115081829E1,1.055305481E-1,3.029699707E-1,9.767937469E0
2.116083129E1,1.142124939E-1,2.992277527E-1,9.771979065E0
2.117084529E1,1.043330383E-1,2.987786865E-1,9.783804474E0
2.118085829E1,1.133143616E-1,3.011737061E-1,9.780661011E0
2.119087229E1,1.110690308E-1,2.896476746E-1,9.767338715E0
2.120088529E1,1.101708984E-1,3.014730835E-1,9.775721283E0
2.121089829E1,1.261875916E-1,3.089575195E-1,9.782157898E0
2.122091229E1,1.097218323E-1,2.971321106E-1,9.779463501E0
2.123092529E1,1.049317932E-1,2.894979858E-1,9.781559143E0
2.124093829E1,1.002914429E-1,2.996768188E-1,9.776170349E0
2.125095229E1,1.164578247E-1,2.890489197E-1,9.759854279E0
2.126096529E1,1.097218323E-1,3.011737061E-1,9.782008209E0
2.127097829E1,1.050814819E-1,3.028202820E-1,9.782307587E0
2.128099229E1,1.091230774E-1,3.013233948E-1,9.780810699E0
2.129100529E1,1.152603149E-1,3.135978699E-1,9.777816925E0
2.130101829E1,1.131646729E-1,2.968327332E-1,9.775571594E0
2.131103229E1,1.011895752E-1,3.028202820E-1,9.765542450E0
2.132104529E1,1.130149841E-1,3.022215271E-1,9.765841827E0
2.133105829E1,1.106199646E-1,3.070115662E-1,9.757309570E0
2.134107229E1,1.049317932E-1,3.014730835E-1,9.777816925E0
2.135108529E1,1.125659180E-1,2.951861572E-1,9.777966614E0
2.136109929E1,1.076261902E-1,3.052153015E-1,9.769733734E0
2.137111229E1,1.134640503E-1,2.923420715E-1,9.777367859E0
2.138112529E1,1.146615601E-1,2.962339783E-1,9.770182800E0
2.139113929E1,1.107696533E-1,2.960842896E-1,9.766141205E0
2.140115229E1,1.010398865E-1,2.953358459E-1,9.767338715E0
2.141116529E1,1.173559570E-1,3.097059631E-1,9.770781555E0
2.142117929E1,1.050814819E-1,3.067121887E-1,9.781110077E0
2.143119229E1,1.035845947E-1,2.944377136E-1,9.775721283E0
2.144120529E1,1.221459961E-1,3.053649902E-1,9.773625641E0
2.145121929E1,1.231938171E-1,3.037184143E-1,9.778265991E0
2.146123229E1,1.061293030E-1,2.989283752E-1,9.780661011E0
2.147124529E1,1.157093811E-1,2.932402039E-1,9.780062256E0
2.148125929E1,1.083746338E-1,3.101550293E-1,9.778565369E0
2.149127229E1,1.164578247E-1,3.025209045E-1,9.774074707E0
2.150128529E1,1.157093811E-1,2.939886475E-1,9.764195251E0
2.151129929E1,1.091230774E-1,2.999761963E-1,9.781858521E0
2.152131229E1,1.040336609E-1,3.049159241E-1,9.792187042E0
2.153132629E1,1.109193420E-1,2.968327332E-1,9.770631866E0
2.154133929E1,1.059796143E-1,2.993774414E-1,9.765692139E0
2.155135229E1,1.140628052E-1,3.115022278E-1,9.776619415E0
2.156136629E1,1.007405090E-1,2.947370911E-1,9.764794006E0
2.157137929E1,1.209484863E-1,2.911445618E-1,9.771679688E0
2.158139229E1,1.190025330E-1,2.926414490E-1,9.767937469E0
2.159140629E1,1.101708984E-1,2.996768188E-1,9.776020660E0
2.160141929E1,1.022373962E-1,3.064128113E-1,9.782307587E0
2.161143229E1,1.079255676E-1,2.993774414E-1,9.774823151E0
2.162144629E1,1.202000427E-1,2.854563904E-1,9.771080933E0
2.163145929E1,1.196012878E-1,2.968327332E-1,9.782307587E0
2.164147229E1,1.064286804E-1,3.008743286E-1,9.771230621E0
2.165148629E1,1.199006653E-1,2.971321106E-1,9.768087158E0
2.166149929E1,1.170565796E-1,3.073109436E-1,9.784852295E0
2.167151229E1,1.218466187E-1,2.965333557E-1,9.766440582E0
2.168152629E1,1.133143616E-1,3.041674805E-1,9.767787781E0
2.169153929E1,1.032852173E-1,3.064128113E-1,9.786498871E0
2.170155229E1,1.052311707E-1,2.995271301E-1,9.774074707E0
2.171156629E1,1.182540894E-1,3.035687256E-1,9.771829376E0
2.172157929E1,1.152603149E-1,2.944377136E-1,9.771380310E0
2.173159329E1,1.113684082E-1,2.953358459E-1,9.768985291E0
2.174160629E1,1.118174744E-1,2.966830444E-1,9.768985291E0
2.175161929E1,1.160087585E-1,2.965333557E-1,9.772877197E0
2.176163329E1,1.110690308E-1,3.034190369E-1,9.780511322E0
2.177164629E1,1.151106262E-1,3.118016052E-1,9.767189026E0
2.178165929E1,1.118174744E-1,3.031196594E-1,9.761650543E0
2.179167329E1,1.050814819E-1,3.002755737E-1,9.764943695E0
2.180168629E1,1.118174744E-1,3.050656128E-1,9.776619415E0
2.181169929E1,1.145118713E-1,3.046165466E-1,9.770332489E0
2.182171329E1,1.004411316E-1,2.930905151E-1,9.777367859E0
2.183172629E1,1.086740112E-1,2.939886475E-1,9.763446808E0
2.184173929E1,1.089733887E-1,3.047662354E-1,9.778116302E0
2.185175329E1,1.071771240E-1,2.992277527E-1,9.770931244E0
2.186176629E1,1.112187195E-1,3.073109436E-1,9.770931244E0
2.187177929E1,1.007405090E-1,2.975811768E-1,9.759405212E0
2.188179329E1,1.155596924E-1,2.874023438E-1,9.775421906E0
2.189180575E1,1.089733887E-1,3.043171692E-1,9.783954163E0
2.190181975E1,1.010398865E-1,2.894979858E-1,9.773625641E0
2.191183275E1,1.034349060E-1,3.026705933E-1,9.779463501E0
2.192184575E1,1.140628052E-1,2.938389587E-1,9.773925018E0
2.193185975E1,1.086740112E-1,3.056643677E-1,9.770033112E0
2.194187275E1,1.125659180E-1,3.044668579E-1,9.776020660E0
2.195188575E1,1.237925720E-1,2.944377136E-1,9.782606964E0
2.196189975E1,1.035845947E-1,3.079096985E-1,9.781259766E0
2.197191275E1,1.142124939E-1,3.007246399E-1,9.782008209E0
2.198192575E1,1.118174744E-1,2.820135498E-1,9.778415680E0
2.199193975E1,1.091230774E-1,3.008743286E-1,9.777966614E0
2.200195275E1,1.161584473E-1,3.022215271E-1,9.774823151E0
2.201196575E1,1.155596924E-1,2.972817993E-1,9.768087158E0
2.202197975E1,1.100212097E-1,3.044668579E-1,9.779164124E0
2.203199275E1,1.139131165E-1,2.959346008E-1,9.767189026E0
2.204200675E1,1.179547119E-1,3.168910217E-1,9.775571594E0
2.205201975E1,1.110690308E-1,3.070115662E-1,9.767787781E0
2.206203275E1,1.019380188E-1,2.999761963E-1,9.788295135E0
2.207204675E1,9.550140381E-2,2.968327332E-1,9.774074707E0
2.208205975E1,1.053808594E-1,2.992277527E-1,9.773176575E0
2.209207275E1,1.040336609E-1,2.954855347E-1,9.775272217E0
2.210208675E1,1.169068909E-1,2.995271301E-1,9.771380310E0
2.211209975E1,9.834548950E-2,3.037184143E-1,9.768536224E0
2.212211275E1,1.112187195E-1,3.017724609E-1,9.768087158E0
2.213212675E1,1.157093811E-1,2.989283752E-1,9.774224396E0
2.214213975E1,1.163081360E-1,2.975811768E-1,9.770631866E0
2.215215275E1,1.059796143E-1,3.112028503E-1,9.775272217E0
2.216216675E1,9.984237671E-2,2.927911377E-1,9.774074707E0
2.217217975E1,1.175056458E-1,2.965333557E-1,9.773925018E0
2.218219275E1,1.169068909E-1,3.022215271E-1,9.775870972E0
2.219220675E1,1.152603149E-1,3.031196594E-1,9.761650543E0
2.220221975E1,1.151106262E-1,2.926414490E-1,9.774074707E0
2.221223275E1,1.028361511E-1,3.002755737E-1,9.771829376E0
2.222224675E1,1.020877075E-1,2.911445618E-1,9.772278442E0
2.223225975E1,1.145118713E-1,3.043171692E-1,9.774374084E0
2.224227375E1,1.053808594E-1,2.950364685E-1,9.771679688E0
2.225228675E1,1.203497314E-1,2.983296204E-1,9.773775330E0
2.226229975E1,1.091230774E-1,2.942880249E-1,9.776320038E0
2.227231375E1,9.924362183E-2,3.008743286E-1,9.764943695E0
2.228232675E1,1.092727661E-1,3.047662354E-1,9.778265991E0
2.229233975E1,1.082249451E-1,3.025209045E-1,9.755662994E0
2.230235375E1,1.158590698E-1,3.076103210E-1,9.766290894E0
2.231236675E1,1.008901978E-1,2.974314880E-1,9.792037354E0
2.232237975E1,1.077758789E-1,2.965333557E-1,9.775421906E0
2.233239375E1,1.163081360E-1,3.026705933E-1,9.772428131E0
2.234240675E1,1.125659180E-1,3.098556519E-1,9.777218170E0
2.235241975E1,1.124162292E-1,3.107537842E-1,9.765692139E0
2.236243375E1,1.092727661E-1,2.993774414E-1,9.775122528E0
2.237244675E1,1.047821045E-1,3.043171692E-1,9.774823151E0
2.238245975E1,1.019380188E-1,3.007246399E-1,9.767937469E0
2.239247375E1,1.154100037E-1,2.923420715E-1,9.767338715E0
2.240248675E1,1.091230774E-1,3.020718384E-1,9.766889648E0
2.241250075E1,1.113684082E-1,3.089575195E-1,9.783505096E0
2.242251375E1,1.077758789E-1,2.993774414E-1,9.778116302E0
2.243252675E1,1.152603149E-1,2.918930054E-1,9.764644318E0
2.244254075E1,1.106199646E-1,2.998265076E-1,9.773475952E0
2.245255375E1,1.163081360E-1,2.966830444E-1,9.784103851E0
2.246256675E1,1.139131165E-1,3.106040955E-1,9.774224396E0
2.247258075E1,1.240919495E-1,2.930905151E-1,9.777068481E0
2.248259375E1,1.089733887E-1,2.897973633E-1,9.761800232E0
2.249260675E1,1.140628052E-1,2.969824219E-1,9.778415680E0
2.250262075E1,1.176553345E-1,3.068618774E-1,9.776769104E0
2.251263375E1,1.037342834E-1,2.897973633E-1,9.777966614E0
2.252264675E1,1.070274353E-1,2.929408264E-1,9.779164124E0
2.253266075E1,1.137634277E-1,2.981799316E-1,9.768536224E0
2.254267375E1,1.151106262E-1,2.915936279E-1,9.780211945E0
2.255268675E1,1.139131165E-1,2.986289978E-1,9.779463501E0
2.256270075E1,1.110690308E-1,2.974314880E-1,9.759405212E0
2.257271375E1,1.094224548E-1,3.052153015E-1,9.772877197E0
2.258272775E1,1.016386414E-1,3.061134338E-1,9.777667236E0
2.259274075E1,1.023870850E-1,3.001258850E-1,9.761949921E0
2.260275375E1,1.121168518E-1,3.011737061E-1,9.768236847E0
2.261276775E1,1.046324158E-1,2.983296204E-1,9.791737976E0
2.262278075E1,1.058299255E-1,3.025209045E-1,9.780062256E0
2.263279375E1,1.163081360E-1,2.883004761E-1,9.775721283E0
2.264280775E1,1.043330383E-1,3.032693481E-1,9.780810699E0
2.265282075E1,1.243913269E-1,3.149450684E-1,9.769434357E0
2.266283375E1,1.037342834E-1,3.044668579E-1,9.771230621E0
2.267284775E1,9.520202637E-2,3.101550293E-1,9.766739960E0
2.268286075E1,1.089733887E-1,3.098556519E-1,9.776469727E0
2.269287375E1,1.181044006E-1,2.993774414E-1,9.775721283E0
2.270288775E1,1.140628052E-1,2.947370911E-1,9.774972839E0
2.271290075E1,1.049317932E-1,3.092568970E-1,9.776619415E0
2.272291375E1,1.086740112E-1,2.942880249E-1,9.770182800E0
2.273292775E1,1.115180969E-1,2.935395813E-1,9.773775330E0
2.274294075E1,1.176553345E-1,3.085084534E-1,9.768835602E0
2.275295475E1,1.107696533E-1,2.932402039E-1,9.788594513E0
2.276296775E1,1.092727661E-1,3.080593872E-1,9.771829376E0
2.277298075E1,1.076261902E-1,3.032693481E-1,9.764794006E0
2.278299475E1,1.118174744E-1,3.026705933E-1,9.782606964E0
2.279300775E1,1.047821045E-1,2.959346008E-1,9.779762878E0
2.280302075E1,1.110690308E-1,3.061134338E-1,9.777517548E0
2.281303475E1,1.095721436E-1,3.002755737E-1,9.777816925E0
2.282304775E1,1.082249451E-1,2.926414490E-1,9.772428131E0
2.283306075E1,1.125659180E-1,2.954855347E-1,9.775122528E0
2.284307475E1,9.969268799E-2,3.017724609E-1,9.778265991E0
2.285308775E1,1.095721436E-1,3.046165466E-1,9.775721283E0
2.286310075E1,1.173559570E-1,2.996768188E-1,9.772428131E0
2.287311475E1,1.070274353E-1,2.914439392E-1,9.765692139E0
2.288312775E1,1.148112488E-1,2.978805542E-1,9.771979065E0
2.289314125E1,1.124162292E-1,2.969824219E-1,9.759405212E0
2.290315525E1,1.133143616E-1,3.007246399E-1,9.761051788E0
2.291316825E1,1.076261902E-1,3.068618774E-1,9.765243073E0
2.292318225E1,1.062789917E-1,3.068618774E-1,9.773625641E0
2.293319525E1,1.116677856E-1,3.052153015E-1,9.781110077E0
2.294320825E1,1.073268127E-1,3.038681030E-1,9.776918793E0
2.295322225E1,1.116677856E-1,3.032693481E-1,9.770332489E0
2.296323525E1,1.245410156E-1,3.107537842E-1,9.764943695E0
2.297324825E1,1.073268127E-1,2.969824219E-1,9.771230621E0
2.298326225E1,1.124162292E-1,2.862048340E-1,9.783804474E0
2.299327525E1,1.228944397E-1,2.914439392E-1,9.777367859E0
2.300328825E1,1.115180969E-1,2.950364685E-1,9.780511322E0
2.301330225E1,1.116677856E-1,3.037184143E-1,9.771080933E0
2.302331525E1,1.143621826E-1,3.031196594E-1,9.769584045E0
2.303332825E1,1.103205872E-1,2.978805542E-1,9.773925018E0
2.304334225E1,1.080752563E-1,2.912942505E-1,9.767787781E0
2.305335525E1,1.052311707E-1,2.900967407E-1,9.761800232E0
2.306336825E1,1.038839722E-1,2.984793091E-1,9.760003967E0
2.307338225E1,1.110690308E-1,2.869532776E-1,9.768087158E0
2.308339525E1,1.139131165E-1,3.053649902E-1,9.773625641E0
2.309340925E1,1.109193420E-1,3.071612549E-1,9.771979065E0
2.310342225E1,1.100212097E-1,3.023712158E-1,9.775122528E0
2.311343525E1,1.199006653E-1,3.115022278E-1,9.784552917E0
2.312344925E1,1.068777466E-1,3.050656128E-1,9.772877197E0
2.313346225E1,1.221459961E-1,2.974314880E-1,9.777816925E0
2.314347525E1,1.037342834E-1,3.025209045E-1,9.765392761E0
2.315348925E1,1.071771240E-1,3.007246399E-1,9.783056030E0
2.316350225E1,1.206491089E-1,2.883004761E-1,9.785451050E0
2.317351525E1,1.070274353E-1,3.065625000E-1,9.773775330E0
2.318352925E1,1.227447510E-1,2.989283752E-1,9.766889648E0
2.319354225E1,1.169068909E-1,3.005749512E-1,9.771529999E0
2.320355525E1,1.044827271E-1,2.998265076E-1,9.768236847E0
2.321356925E1,1.104702759E-1,2.948867798E-1,9.784403229E0
2.322358225E1,1.085243225E-1,3.116519165E-1,9.790091400E0
2.323359525E1,1.145118713E-1,3.049159241E-1,9.785301361E0
2.324360925E1,1.109193420E-1,2.993774414E-1,9.775421906E0
2.325362225E1,1.064286804E-1,3.047662354E-1,9.778565369E0
2.326363625E1,1.095721436E-1,2.918930054E-1,9.766141205E0
2.327364925E1,9.056167603E-2,2.969824219E-1,9.760303345E0
2.328366225E1,1.148112488E-1,3.061134338E-1,9.765542450E0
2.329367625E1,1.088237000E-1,3.164419556E-1,9.771679688E0
2.330368925E1,1.067280579E-1,3.082090759E-1,9.770182800E0
2.331370225E1,1.179547119E-1,2.883004761E-1,9.765093384E0
2.332371625E1,1.077758789E-1,3.056643677E-1,9.786199493E0
2.333372925E1,1.146615601E-1,2.974314880E-1,9.760153656E0
2.334374225E1,1.082249451E-1,2.999761963E-1,9.763446808E0
2.335375625E1,1.224453735E-1,3.115022278E-1,9.767338715E0
2.336376925E1,1.125659180E-1,3.002755737E-1,9.770033112E0
2.337378225E1,1.216969299E-1,2.871029663E-1,9.773326263E0
2.338379625E1,1.034349060E-1,2.948867798E-1,9.768685913E0
2.339380925E1,1.013392639E-1,3.064128113E-1,9.766141205E0
2.340382225E1,1.255888367E-1,3.026705933E-1,9.778265991E0
2.341383625E1,1.155596924E-1,3.041674805E-1,9.767787781E0
2.342384925E1,1.071771240E-1,3.083587646E-1,9.766889648E0
2.343386225E1,1.236428833E-1,3.008743286E-1,9.770332489E0
2.344387625E1,1.188528442E-1,3.008743286E-1,9.774374084E0
2.345388925E1,1.079255676E-1,2.954855347E-1,9.772877197E0
2.346390325E1,1.022373962E-1,2.998265076E-1,9.770033112E0
2.347391625E1,1.104702759E-1,2.932402039E-1,9.772428131E0
2.348392925E1,1.083746338E-1,2.923420715E-1,9.762698364E0
2.349394325E1,9.699829102E-2,2.969824219E-1,9.777667236E0
2.350395625E1,1.095721436E-1,3.043171692E-1,9.772877197E0
2.351396925E1,1.127156067E-1,2.917433167E-1,9.786349182E0
2.352398325E1,1.188528442E-1,2.963836670E-1,9.788893890E0
2.353399625E1,1.055305481E-1,2.960842896E-1,9.776020660E0
2.354400925E1,1.023870850E-1,2.953358459E-1,9.767787781E0
2.355402325E1,1.202000427E-1,2.827619934E-1,9.785900116E0
2.356403625E1,1.151106262E-1,2.971321106E-1,9.770931244E0
2.357404925E1,1.151106262E-1,3.004252625E-1,9.753118286E0
2.358406325E1,1.164578247E-1,2.990780640E-1,9.768536224E0
2.359407625E1,1.187031555E-1,2.933898926E-1,9.777367859E0
2.360408925E1,1.155596924E-1,2.998265076E-1,9.783205719E0
2.361410325E1,1.053808594E-1,2.917433167E-1,9.773326263E0
2.362411625E1,1.115180969E-1,2.950364685E-1,9.764344940E0
2.363413025E1,1.134640503E-1,3.046165466E-1,9.761949921E0
2.364414325E1,1.095721436E-1,2.941383362E-1,9.769883423E0
2.365415625E1,1.212478638E-1,3.035687256E-1,9.776320038E0
2.366417025E1,1.166075134E-1,2.947370911E-1,9.775870972E0
2.367418325E1,1.127156067E-1,2.948867798E-1,9.776469727E0
2.368419625E1,1.046324158E-1,3.038681030E-1,9.787546692E0
2.369421025E1,1.043330383E-1,3.056643677E-1,9.768386536E0
2.370422325E1,1.164578247E-1,2.948867798E-1,9.775571594E0
2.371423625E1,1.148112488E-1,3.002755737E-1,9.784253540E0
2.372425025E1,1.190025330E-1,2.929408264E-1,9.785001984E0
2.373426325E1,1.261875916E-1,3.052153015E-1,9.769284668E0
2.374427625E1,1.112187195E-1,2.966830444E-1,9.766290894E0
2.375429025E1,1.124162292E-1,2.868035889E-1,9.773475952E0
2.376430325E1,1.002914429E-1,3.041674805E-1,9.779463501E0
2.377431625E1,1.062789917E-1,3.070115662E-1,9.768835602E0
2.378433025E1,1.110690308E-1,2.932402039E-1,9.777218170E0
2.379434325E1,1.070274353E-1,3.005749512E-1,9.782457275E0
2.380435725E1,9.654922485E-2,2.972817993E-1,9.765991516E0
2.381437025E1,1.025367737E-1,2.908451843E-1,9.762848053E0
2.382438325E1,1.095721436E-1,3.070115662E-1,9.769733734E0
